book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Japanese Shochu,expression,0.4,,46,,oak,,140,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Cyprus Whisky,expression,0.4,4,46,,quarter,,144,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,La Martiniquaise,expression,0.4,,40,,oak,,145,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,No. But,expression,0.4,,,,,,146,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Nectar Blended Malt,expression,0.4,,40,,,,154,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Co Ltd,expression,0.4,8,46,,,,154,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Simple Malt,expression,0.4,,46,,,,155,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Scotch Whisky 
Association",expression,0.4,,,,,,155,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Federation,expression,0.4,,48.9,,,,156,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Spaniard,expression,0.4,,46,,wine,,156,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sark Blended Malt,expression,0.4,,40,,,,157,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Than Old Blended,expression,0.4,,46.8,,,,157,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Extra Old Blended,expression,0.4,,523,,,,157,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hogwash Blended Malt,bottler,0.4,,46.2,,,hunter,159,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Living Cask,expression,0.4,,596,,,,160,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Antarctic. And,expression,0.4,,,,,,160,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Soho. 
Mo",expression,0.4,,40,,,,161,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Twilight,expression,0.4,10,44.9,,,,162,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Nightcap,expression,0.4,15,40,,,,162,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Linne. 
The",expression,0.4,8,43,,,,162,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fassle Blended Malt,expression,0.4,,43,,sherry,,165,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Sovereign Blended,expression,0.4,28,40,,bourbon,,173,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Diageo. 
The",expression,0.4,,40,,first fill,,177,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Is Not,expression,0.4,,49,,,,180,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Luxury Whisky,expression,0.4,,49,,,,180,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years The Ancestor,expression,0.4,12,40,,,,181,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years The Monarch,expression,0.4,15,40,,,,181,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Lombard Scotch Whisky,expression,0.4,12,40,,,,182,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Boomsma Distillery,distillery,0.4,32,40,,,,183,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Shack,expression,0.4,,43,,,,183,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Cask Editions No,expression,0.4,,40,,,,184,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Queen Blended Scotch,expression,0.4,,,highland,,,186,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Manzanilla La,expression,0.4,8,43,islay,,,186,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ruby Cask,expression,0.4,,405,,,,190,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,St Isidore,expression,0.4,,475,,,,192,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old People,expression,0.4,,,,,,194,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sia Blended Scotch,expression,0.4,,40,,,,195,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,World War,expression,0.4,,46,,,,196,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Tweeddale Blended,expression,0.4,14,46,,,,196,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Old Pot,distillery,0.4,25,,,,,199,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Avalon. 
The",expression,0.4,13,43,,,,203,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Madness Single Malt,expression,0.4,,,,bourbon,,204,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Tra Single Malt,expression,0.4,,,,,,205,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whiskey Bodega,expression,0.4,,,,sherry,,205,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Autumn,expression,0.4,16,,,,,208,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ah. Sadly,expression,0.4,,,,,,209,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Sauterne,expression,0.4,24,49.5,,bourbon,,209,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Vol,expression,0.4,14,46,,sherry,,209,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Natural Cask,expression,0.4,7,,,,,210,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years How The,expression,0.4,10,46,,sherry,,210,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Aras Cask,expression,0.4,,42,,,,211,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Co. 
Flannigans",expression,0.4,,40,,,,212,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Blender,expression,0.4,,43,,,,213,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Oldest Distillery,distillery,0.4,,,,,,215,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Blarney. It,distillery,0.4,,,,,,215,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whiskey Untamed,expression,0.4,,,,,,219,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Benchmark Old No,expression,0.4,,52.7,,,,239,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,At Least,expression,0.4,4,43,,bourbon,,240,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mongolia. And,expression,0.4,,,,bourbon,,240,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Fine Whisky,expression,0.4,,50,,,,241,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Fall,expression,0.4,9,575,,,,241,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Taylor,expression,0.4,,53.5,,,,242,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Timers,expression,0.4,,40,,bourbon,,242,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Graham 
Distillery",distillery,0.4,,,,,,249,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Premium Whiskey,expression,0.4,,55.1,,,,249,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Potrero Single,distillery,0.4,,50,,,,251,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whiskey Essay,distillery,0.4,,,,,,251,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Dramatic. And,expression,0.4,,636,,,,255,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Texas Single Malt,distillery,0.4,,,,oak,,257,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Days Old,expression,0.4,,50,,,,260,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Project No,expression,0.4,,45,,bourbon,,260,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Distillery Medusa,distillery,0.4,,42.5,,,,260,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Months Old,expression,0.4,,475,,,,262,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Diamond Whiskey,expression,0.4,,,,,,265,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wheat Whiskey,expression,0.4,,44,,,,265,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Unsmoked Single Malt,expression,0.4,,,,,,268,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whiskey Under,expression,0.4,4,48.2,,sherry,,268,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Alabama Single Malt,expression,0.4,4,,,,,269,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Bottled,expression,0.4,6,,,bourbon,,271,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Crying,distillery,0.4,,,,,,272,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,My Panama,expression,0.4,,,,sherry,,274,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Line Single Malt,expression,0.4,,45,,,,274,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Emerald,expression,0.4,,43,,,,275,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Massachusetts. 
The",distillery,0.4,12,475,,,,279,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Distillery Exclusive,distillery,0.4,,50,,,,281,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Chocolate Malt Single,expression,0.4,,,,,,288,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Whisky Sauternes,expression,0.4,,,,,,288,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Niagara. And,expression,0.4,,,,wine,,288,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fintry Single Malt,distillery,0.4,,,,oak,,290,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky French,expression,0.4,,,,oak,,290,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Braiche Single Malt,distillery,0.4,,,,,,292,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Plus,expression,0.4,15,40,,,,294,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mischief Whiskey,expression,0.4,,,,,,296,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Hopped Whisky,expression,0.4,,,,,,297,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Red,expression,0.4,,43,,oak,,305,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Kiyosato Field,expression,0.4,,43,,,,305,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Japanese Whisky 
Taketsuru",expression,0.4,12,,,,,306,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Japanese Old Parr,expression,0.4,,43,,,,307,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sensei Whisky,expression,0.4,,43,,,,307,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Yorkshire Distillery,distillery,0.4,,,,,,308,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Boutique,expression,0.4,,46,,,,313,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Da Mhile Single,distillery,0.4,,,,,,316,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ch. Margaux,expression,0.4,,,,,,319,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Edgbaston. And,expression,0.4,,,,,,322,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Gate Single Malt,distillery,0.4,,100,,first fill,,323,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fannys. This,expression,0.4,,,,sherry,,324,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Gorge,expression,0.4,,46.2,,,,325,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Impressive. And,expression,0.4,,,,wine,,326,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Kempton Distillery,distillery,0.4,,,,oak,,328,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Pinot,distillery,0.4,,46,,,,328,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Tokay,distillery,0.4,,46,,,,329,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Apera,expression,0.4,,,,sherry,,329,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Tasmania 
Distillery",distillery,0.4,,69.1,,,,330,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Governor,expression,0.4,,60,,,,330,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Iniquity Single Malt,expression,0.4,,60,,,,331,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rogg Single Malt,expression,0.4,,67,,,,333,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Peaty,expression,0.4,5,40,,,,334,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Roggen,expression,0.4,7,,,,,335,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Tiroler Whisky,expression,0.4,,42,,,,335,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Eiche,expression,0.4,,,,,,335,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wachauer Whisky Malt,expression,0.4,,40,,,,336,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Choice Single Malt,expression,0.4,7,,,,,336,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fassfinish Ex,expression,0.4,,69,,,,337,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,World Cup,expression,0.4,,,,,,337,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Kirsch Whisky,expression,0.4,5,46,,sherry,,338,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,By Jove,expression,0.4,,73.7,,first fill,,338,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Vuur Single Malt,expression,0.4,3,46,,quarter,,340,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Carolus Single Malt,expression,0.4,,45,,first fill,,340,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Cock Single Malt,distillery,0.4,8,,,oak,,341,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Old Czech,expression,0.4,8,,,oak,,341,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fjordboen Single Malt,expression,0.4,,52.1,,,,345,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Beg Single Malt,expression,0.4,,51.6,,,,345,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Nimbus,distillery,0.4,,,,,,345,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Kolding Single Malt,expression,0.4,,46,,oak,,345,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Cask Organic,expression,0.4,,,,,,347,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,St Erwan,expression,0.4,,,,,,349,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Rozelieures Whisky De,expression,0.4,,46,,,,349,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Lorraine Single Malt,expression,0.4,,,,,,349,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Alsace Whisky Single,expression,0.4,,,,,,349,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Elsass Single Malt,expression,0.4,7,40,,,,350,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Le Whisky Alsacien,expression,0.4,,50,,,,350,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,En Fut De,expression,0.4,,,,,,350,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pur Malt No,expression,0.4,,40,,,,350,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Le Whisky Artisanal,expression,0.4,,53,,,,350,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Whisky Estate,expression,0.4,,40,,,,351,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Partie Single Malt,expression,0.4,,46,,,,351,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Le Guip Single,expression,0.4,,46,,oak,,351,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fass Single Malt,expression,0.4,15,43,,port,,352,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Gilors Single Malt,expression,0.4,,44,,bourbon,,353,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Kilpen Single Malt,expression,0.4,,40,,,,354,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Germany 
Whisky",expression,0.4,,,,,,355,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Senft Whisky,expression,0.4,,,,,,356,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Sassicaia,expression,0.4,4,,,,,356,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Eilay,expression,0.4,,46,,first fill,,357,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Miinsterlander Single Malt,expression,0.4,,42,,oak,,358,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Handfilled,expression,0.4,,,,,,358,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Wismarian Single Malt,expression,0.4,,,,,,359,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Toffee Whisky,expression,0.4,,,,,,359,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Single Malt Hohlenwhisky,expression,0.4,,,,,,360,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pfalzer Single Malt,expression,0.4,5,597,,,,360,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Whisky Age,expression,0.4,3,,,,,360,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Raven Single Malt,expression,0.4,,,,,,361,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bavarian Single Malt,expression,0.4,,43,,,,361,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Sloupisti Single Malt,expression,0.4,,59,,,,362,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bayerwold Single Malt,expression,0.4,,42,,,,363,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Tecker Single Malt,expression,0.4,,467,,port,,363,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Old Fahr Single,expression,0.4,,46.8,,oak,,365,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Sc. 
Spinnaker",expression,0.4,20,40,,,,365,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Malt Whisky Fassstarke,expression,0.4,,40,,oak,,365,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Honey Distillery Single,distillery,0.4,,40,,,,365,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Italians. The,expression,0.4,,,islay,,,366,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Dutch Single Malt,expression,0.4,,46,,,,367,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Selected Blended Whisky,expression,0.4,,40,,,,368,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Ten Years Single,expression,0.4,,46.1,,,,370,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Motorhead Whisky,expression,0.4,,46.1,,oak,,370,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Dubbel Single Cask,expression,0.4,,,,sherry,,370,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Alioth Single Malt,expression,0.4,,,,,,371,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Mizar Single Malt,expression,0.4,,45,,,,371,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Old Moschtfass,expression,0.4,10,,,,,372,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Buechibarger Whisky Single,expression,0.4,,45,,,,372,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Switzerland. It,expression,0.4,,,,,,372,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Best Whisky No,expression,0.4,,,,,,372,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Fiirsterlander Single Malt,expression,0.4,,42,,,,373,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Los Nr,expression,0.4,,,,,,373,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Gossauer Single Malt,expression,0.4,,40,,sherry,,373,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pakistan. The,expression,0.4,,,,,,378,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Bhutan. So,expression,0.4,,,,,,379,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Years Old Chairman,expression,0.4,10,50,,bourbon,,379,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Pipe Single Cask,expression,0.4,,571,,port,,380,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Unpeated Single Malt,expression,0.4,,50,,,,380,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Dram Single Malt,distillery,0.4,,,,bourbon,,381,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Zealand Whisky,expression,0.4,,30,,,,381,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Distillery Selects,distillery,0.4,,40,,,,383,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Whisky Podium,expression,0.4,,40,,,,383,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Conductor Single Malt,expression,0.4,,54.8,,,,384,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,Blended Whisky Malta,expression,0.4,,,,,,385,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,The Art,expression,0.4,,,,,,391,AMBIGUOUS
Jim Murray's Whisky Bible 2020 _ Rest of Wor,"Whisky 
Cover",expression,0.4,,,,,,391,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Koder Scotch Malt,bottler,0.4,,,,,society,1,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Whisky Society,bottler,0.4,,,,,society,1,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,"Malt Whisky     
Code",distillery,0.4,,,,,,1,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Distillery Country,distillery,0.4,,,speyside,,,1,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Whisky Sweden,distillery,0.4,,,,,,7,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Japan This,expression,0.4,,,,,,8,AMBIGUOUS
Koder-Scotch-Malt-Whisky-Society.pdf,Co. New,distillery,0.4,,,,,,9,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",The Essential,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Making Scotch,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Mull. It,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Skye. It,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",The French,distillery,0.4,,,islay,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Wm. Cadenhead,bottler,0.4,,,,,independent,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Vintage Malt Whisky,bottler,0.4,,,,,signatory,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Grain Whisky,bottler,0.4,,,,,independent,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Vatted Malt,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis","Cask Strength
Bottling",expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Whisky Galore,bottler,0.4,,43,,,independent,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",An Cnoc,distillery,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",World War,distillery,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Voyage. The,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Gaelic. This,distillery,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Mr. Smith,expression,0.4,,,,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Cigar Malt,expression,0.4,,,highland,,,0,AMBIGUOUS
"Lerner, Daniel - Single Malt and Scotch Whis",Old Parr,expression,0.4,,,,,,0,AMBIGUOUS
